Id;Title;Artist;Year;Duo;Explicit;"Date Added";Styles;Languages
33124;"A Nightingale Sang In Berkeley Square";"Vera Lynn";1940;0;0;2014-07-05;Jazz,Oldies;English
22748;Paparazzi;"Lady Gaga";2008;0;0;2011-05-30;Pop,Electro;English
41369;"O mio babbino caro";"Renée Fleming";2000;0;0;2015-02-09;Classical;Italian
59129;"God is a Dancer";Tiësto;2019;0;0;2019-11-14;Dance,Pop,Electro;English
42252;"O Holy Night";"Carrie Underwood";2005;0;0;2012-12-05;Christmas;English
53372;"I'm the One";"DJ Khaled";2017;0;1;2017-09-05;R&B,Rap;English
17394;"The Beat Goes On";"Sonny & Cher";1967;1;0;2013-07-24;Pop,Duet;English
32257;"Somebody To Love";"We Will Rock You (The Musical)";2010;0;0;2012-01-24;Musical,Pop,Rock;English
7000;"Unanswered Prayers";"Garth Brooks";1990;0;0;2011-05-30;Country,Love;English
55718;Simple;"Florida Georgia Line";2018;0;0;2018-06-29;Country,Pop,Rock;English
40863;"I'll Take Care Of You";"Beth Hart";2011;0;0;2012-08-21;"Blues,Soft rock";English
8056;"Whiskey In The Jar";"Thin Lizzy";1973;0;0;2012-03-05;Rock,Celtic;English
57107;"Country Medley";"Mike Denver";2018;0;0;2019-02-20;Country,Pop;English
21325;"Shalala Lala";Vengaboys;2000;0;0;2012-01-16;Dance,Pop;English
33960;"Route 66";"The Rolling Stones";1964;0;0;2011-08-04;"Rock 'n Roll,Blues,Rock";English
41038;"Paradise By The Dashboard Light (45 version)";"Meat Loaf";1977;1;0;2013-11-01;Rock,Duet;English
60210;"Come Go With Me";"Teddy Pendergrass";1979;0;0;2020-01-17;Soul,R&B;English
18822;"Garden Party";"Ricky Nelson";1972;0;0;2011-10-16;Country,Rock;English
55691;"Santa Fe";Newsies;2012;0;0;2018-06-27;Musical;English
7426;"I Wanna Know";Joe;1999;0;0;2011-05-31;R&B,Love;English
58298;"Bella Donna";"Pietro Lombardi";2019;0;0;2019-06-11;Pop,Latin;German
7184;"Then He Kissed Me";"The Crystals";1963;0;0;2014-09-01;Oldies,Pop;English
37357;"Cheri, Cheri Lady";"Modern Talking";1985;0;0;2014-01-17;80s;English
11420;"Round Here";"Counting Crows";1993;0;0;2015-09-10;Rock;English
50839;"Might as well Get Stoned";"Chris Stapleton";2015;0;0;2016-04-15;Country,Rock;English
49553;"Over The Rainbow";"Josh Groban";2015;0;0;2015-08-03;Musical,Folk;English
50308;"Jij liet mij vallen";"Tino Martin";2014;0;0;2016-03-22;Love,Schlager;Dutch
17379;"Color esperanza";"Diego Torres";2001;0;0;2015-03-30;"Latin,Pop,Soft rock";Spanish
60204;"Santa Monica";Everclear;1995;0;0;2020-01-14;Alternative,Rock,Punk/Grunge;English
46679;"Ain't No Pleasing You";"Chas & Dave";1982;0;0;2018-10-29;Pop,Rock;English
54514;"Nostalgia Medley";"Mike Denver";2017;0;0;2017-12-07;Pop;English
29140;"Bye Bye Blackbird";"1920s Standards";1926;0;0;2011-05-30;Jazz,Oldies;English
29867;"Paloma Blanca";"George Baker Selection";1975;0;0;2011-07-02;Pop;English
16411;"Send in the Clowns";"Judy Collins";1975;0;0;2018-09-18;Musical,Pop;English
26574;"Let's Do It (Let's Fall In Love)";"Ella Fitzgerald";1956;0;0;2011-05-30;Jazz;English
59056;Soulmate;Lizzo;2019;0;1;2019-09-05;R&B,Rap,Pop;English
60209;"Living Inside Myself";"Gino Vannelli";1981;0;0;2020-01-17;"Soft rock,Pop";English
56772;"I Only Have Eyes for You";"Michael Bublé";2018;0;0;2018-12-11;Jazz;English
11937;"Don't Leave Me This Way";"Jimmy Somerville";1985;0;0;2011-05-31;Pop,80s,Dance;English
26942;"Proud Mary";Glee;2009;0;0;2011-05-30;"TV & movie soundtrack,Pop,Rock";English
41537;"We Are Never Ever Getting Back Together";"Taylor Swift";2012;0;0;2012-09-12;"Teen pop,Pop";English
8625;"Sweet Child O' Mine";"Sheryl Crow";1999;0;0;2007-05-04;"Pop,Rock,TV & movie soundtrack";English
54397;"If I Could Tell Her";"Dear Evan Hansen";2017;0;0;2017-11-28;Musical,Pop;English
38529;Footloose;"Blake Shelton";2011;0;0;2012-07-17;"Country,TV & movie soundtrack";English
29531;Loser;Beck;1993;0;0;2012-02-14;Rock,Rap,Alternative;English
18115;"Someone Like You";"Jekyll & Hyde (musical)";1997;0;0;2017-09-14;Musical,Love;English
56105;"Dancing Queen";"Mamma Mia! Here We Go Again";2018;0;0;2018-09-11;"TV & movie soundtrack,Musical,Disco,Pop";English
5086;"O Christmas Tree";"Christmas Carol";1824;0;0;2008-06-26;Christmas,Traditionnal,Kids;English
15222;"Viens, viens";"Marie Laforêt";1973;0;0;2011-05-30;"French pop";French
13106;"Non, non, rien n'a changé";"Les Poppys";1971;0;0;2013-11-08;"French pop";French
51130;"Cheap Thrills (feat. Sean Paul)";Sia;2016;0;0;2016-06-06;Pop,Electro,Rap;English
7129;"Hang On Sloopy";"The McCoys";1965;0;0;2011-12-26;Oldies,Rock;English
24370;"You Light Up My Life";"Debby Boone";1977;0;0;2011-05-30;"Love,Soft rock";English
48676;"Cheerleader (Felix Jaehn Remix)";OMI;2014;0;0;2015-03-01;Pop,Electro,Reggae;English
15427;"Almost Home";"Craig Morgan";2002;0;0;2019-09-16;Country,Love;English
55597;"Amos Moses";"Jerry Reed";1970;0;0;2018-06-13;Rock,Country;English
50776;"What Are You Listening To";"Chris Stapleton";2013;0;0;2016-04-14;Country,Rock;English
29918;"Rock'n Me";"Steve Miller Band";1976;0;0;2011-05-30;Rock;English
59048;"Si una vez";Selena;1994;0;0;2019-08-30;Latin,Pop,Love;Spanish
11804;Famille;"Jean-Jacques Goldman";1985;0;0;2015-09-21;"French pop";French
20806;"Shine On You Crazy Diamond (Parts I–V)";"Pink Floyd";1975;0;0;2016-06-04;Rock,Alternative;English
31100;"Blame It On The Bossa Nova";"Eydie Gormé";1963;0;0;2011-11-29;"Pop,Oldies,Rock 'n Roll,Latin";English
11468;"Werewolves Of London";"Warren Zevon";1978;0;0;2011-10-31;Rock;English
42817;"Das Beste (Piano Version)";Silbermond;2012;0;0;2013-04-18;Pop;German
59045;Forever;"Lewis Capaldi";2019;0;0;2019-09-13;Pop;English
36349;"Old MacDonald Had A Farm";"Children's Chorus";1917;0;0;2011-06-24;Kids;English
28689;"Du hast den Farbfilm vergessen";"Nina Hagen";1974;0;0;2012-11-19;Schlager,Pop,Rock;German
7159;"One Fine Day";"The Chiffons";1972;0;0;2011-05-31;"Oldies,Rock 'n Roll";English
20930;"La complainte du phoque en Alaska";"Beau Dommage";1974;0;0;2016-03-15;"French pop,Folk";French
36995;"Jolie môme";"Juliette Gréco";1961;0;0;2011-09-19;"French pop";French
13304;"The Passenger";"Iggy Pop";1977;0;0;2011-07-13;Rock;English
30430;"Locomotive Breath";"Jethro Tull";1971;0;0;2011-11-19;Rock;English
29790;"I Could Have Danced All Night";"My Fair Lady (musical)";1956;0;0;2012-02-09;Musical;English
35898;"Dir gehört mein Herz";"Tarzan (musical)";2006;1;0;2012-02-01;Musical,Duet;German
55216;"Burning Love / Proud Mary (Live)";"Nathan Carter";2015;0;0;2018-03-26;Rock;English
54908;"Funky Cold Medina";"Tone Lōc";1989;0;0;2018-02-09;Rap;English
15571;"Oh Lonesome Me";"Don Gibson";1958;0;0;2012-04-23;Country;English
14544;"Somewhere over the Rainbow";"Katharine McPhee";2006;0;0;2008-02-05;Pop,Love;English
17024;"Cowboy Und Indianer";"Olaf Henning";2009;0;0;2012-01-26;Dance,Schlager;German
14890;"If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band)";Alabama;1984;0;0;2016-11-22;Country;English
26114;"Lucky Lips";"Cliff Richard";1963;0;0;2012-08-16;"Rock 'n Roll,Rock";English
6242;"Red Dirt Road";"Brooks & Dunn";2003;0;0;2011-10-20;Country;English
14167;"Wonderful Life";Black;1987;0;0;2011-05-31;80s;English
12658;"Ain't No Mountain High Enough";"Diana Ross";1970;0;0;2011-05-31;Soul;English
38399;"People Help the People";Birdy;2011;0;0;2012-07-03;Pop;English
19045;"Hoochie Coochie Man";"Muddy Waters";1954;0;0;2012-11-06;Blues;English
52927;"Ein Geschenk";Ewig;2015;0;0;2017-05-11;Rock,Pop;German
14189;"Mr. Vain";"Culture Beat";1993;0;0;2012-10-11;Dance;English
43680;"Have I Told You Lately That I Love You";"Michael Bublé";2013;0;0;2013-06-07;Jazz,Oldies,Pop,Love,Soul;English
56775;"I Get a Kick Out of You";"Michael Bublé";2018;0;0;2018-12-11;Jazz;English
57555;Focus;H.E.R.;2016;0;0;2019-05-23;R&B;English
22061;"Tombe la neige";"Salvatore Adamo";1963;0;0;2011-10-06;"Oldies,French pop";French
16778;Amanda;"Waylon Jennings";1974;0;0;2011-10-28;Country;English
58684;"My Strange Addiction";"Billie Eilish";2019;0;0;2019-07-25;Pop,Electro;English
29515;"Float On";"Modest Mouse";2004;0;0;2011-12-04;Rock,Pop;English
51698;"Ça va ça va";"Claudio Capéo";2016;0;0;2016-10-12;"French pop,Electro";French
56605;"Dance Macabre";Ghost;2018;0;0;2018-12-05;Hard/Metal,Rock;English
32244;"Happy Days Are Here Again (Duet)";"Barbra Streisand";2002;1;0;2011-05-30;Pop,Duet;English
40296;"Let's Duet";"The Dewey Cox Story";2007;1;0;2013-10-23;"TV & movie soundtrack,Country,Duet,Humour";English
44950;"Hold On, We're Going Home";Drake;2013;0;0;2013-09-10;R&B,80s;English
21551;"Can I Have This Dance";"High School Musical 3";2008;1;0;2015-04-15;"Duet,Musical,Love,Teen pop,TV & movie soundtrack";English
12995;"Dancing in the Street";"David Bowie";1985;1;0;2013-01-15;Rock,Duet;English
9780;"Sunshine On My Shoulders";"John Denver";1971;0;0;2011-10-03;"Soft rock";English
30170;"Vois sur ton chemin";"Les Choristes";2004;0;0;2016-03-09;"TV & movie soundtrack,Kids,Christian,French pop";French
6104;"How Am I Supposed to Live Without You";"Michael Bolton";1989;0;0;2007-06-04;Love,Pop;English
55133;Paradise;"George Ezra";2018;0;0;2018-03-06;Rock,Pop;English
13617;"She's The One";"Robbie Williams";1998;0;0;2011-11-10;Pop,Love;English
10891;"Kiss Me Quick";"Elvis Presley";1962;0;0;2012-10-15;"Rock 'n Roll";English
54907;Gasoline;Halsey;2015;0;1;2018-01-29;Pop,Electro;English
13865;"Seasons In The Sun";"Terry Jacks";1974;0;0;2011-11-25;Pop,Love;English
25860;"Tainted Love";"Marilyn Manson";2001;0;0;2011-05-31;Hard/Metal,Alternative,Rock;English
31603;"This Is Halloween";"The Nightmare Before Christmas";1993;0;0;2014-12-30;"Christmas,TV & movie soundtrack,Musical";English
17955;Lollipop;"Lil Wayne";2008;0;1;2020-01-04;Rap,R&B;English
16753;"Der Weg";"Herbert Grönemeyer";2002;0;0;2016-02-26;Love,Schlager;German
7648;"Don't Cry Daddy";"Elvis Presley";1969;0;0;2014-08-11;Oldies,Country;English
28418;"Autumn Leaves";"Nat King Cole";1956;0;0;2011-05-30;"Jazz,Oldies,TV & movie soundtrack";English
24043;"The River";"Bruce Springsteen";1981;0;0;2011-11-30;Rock;English
49653;Astronaut;Sido;2015;0;0;2016-02-24;Rap;German
15108;"Let Me Call You Sweetheart";"Bing Crosby";1934;0;0;2016-12-19;Love,Jazz,Pop,Oldies;English
59725;"Stand by Me";"Scary Pockets";2018;0;0;2019-12-18;Funk,Soul;English
27446;"O Come, O Come, Emmanuel";"Christmas Carol";1947;0;0;2011-05-31;Christmas,Traditionnal;English
13412;"Mon cœur te dit je t'aime";"Frédéric François";1984;0;0;2016-06-04;"French pop,Love";French
49251;"Ain't Nobody (Loves Me Better)  (Felix Jaehn Remix)";"Jasmine Thompson";2015;0;0;2015-06-26;Pop,Dance,Electro;English
24451;Jamming;"Bob Marley";1977;0;0;2011-05-31;Reggae;English
16497;"Rock and Roll All Nite";Kiss;1975;0;0;2011-05-31;Hard/Metal,Rock;English
22374;"Let's Dance";"Chris Montez";1962;0;0;2011-09-27;Pop,Oldies;English
48526;"Work Song";Hozier;2014;0;0;2015-03-07;Alternative,Folk;English
55913;"Danny's Song";"Kenny Loggins";1971;0;0;2018-07-30;Folk,Rock;English
7546;"I Want A Hippopotamus For Christmas";"Joanie Bartels";1994;0;0;2007-05-04;Christmas,Kids,Humour;English
50747;"For the Good Times";"Perry Como";1973;0;0;2019-07-02;Pop,Love;English
28860;"Je reviendrai à Montréal";"Robert Charlebois";1976;0;0;2016-06-05;"French pop";French
57223;"Love of My Life (Live)";Queen;1992;0;0;2019-01-18;Love;English
52625;"God's Gonna Cut You Down";"Johnny Cash";2006;0;0;2017-03-17;Country;English
52261;"Always on My Mind (With the Royal Philharmonic Orchestra)";"Elvis Presley";2016;0;0;2017-01-05;Love,Pop;English
14901;"What A Friend We Have In Jesus";"Alan Jackson";2006;0;0;2012-01-13;Country,Christian;English
46293;"Best Day Of My Life";"American Authors";2013;0;0;2014-03-26;Alternative,Rock;English
13753;Suddenly;"Billy Ocean";1985;0;0;2011-05-31;Soul,Love;English
20600;"Lipstick On Your Collar";"Connie Francis";1959;0;0;2011-06-08;"Oldies,Rock 'n Roll";English
60266;"Sarah's Theme (Come Little Children)";"Hocus Pocus (film)";1993;0;0;2020-01-28;"TV & movie soundtrack,Kids";English
5932;"My Baby Loves Me";"Martina McBride";1993;0;0;2019-01-15;Country;English
52811;"I Can't Help Falling In Love (Movie Version)";"Elvis Presley";1961;0;0;2017-03-20;Love,Pop;English
13420;"Nuit magique";"Catherine Lara";1986;0;0;2011-05-30;"French pop,80s";French
56378;Southbound;"Carrie Underwood";2018;0;0;2018-11-13;Pop,Country;English
11041;"Amish Paradise";"Weird Al Yankovic";1996;0;0;2016-07-11;Humour,Rap;English
12456;"Capitaine abandonné";Gold;1985;0;0;2016-02-25;"French pop";French
22345;"Haus Am See";"Peter Fox";2008;0;0;2011-05-30;Pop,Rap;German
41483;"Hall Of Fame";"The Script";2012;0;0;2012-09-16;Pop,Rock;English
38225;"Cherry Bomb";"John Mellencamp";1987;0;0;2011-11-30;Country,Rock;English
15006;Always;"Atlantic Starr";1987;0;0;2013-07-24;Pop,R&B;English
27163;"Orange Colored Sky";"Natalie Cole";1991;0;0;2011-05-31;Jazz;English
16921;"What's A Woman?";"Vaya Con Dios";1990;0;0;2011-05-31;Soul,Love;English
7114;"Ain't That a Shame";"Fats Domino";1955;0;0;2011-05-31;"Rock 'n Roll";English
53931;"Despacito (Versión Pop)";"Luis Fonsi";2017;0;0;2017-08-30;Pop,Rock;Spanish
19554;"Männer sind schweine";"Die Ärzte";1998;0;0;2015-04-21;Schlager,Rock;German
33742;"You'll Never Walk Alone";"Lee Towers";1976;0;0;2011-05-30;Oldies;English
6710;"Memories Are Made of This";"Dean Martin";1955;0;0;2011-05-30;Pop,Love,Jazz,Oldies;English
18229;"Put Your Head On My Shoulder";"Michael Bublé";2003;0;0;2011-05-31;Love,Jazz;English
7449;"Rescue Me";"Fontella Bass";1965;0;0;2011-05-30;Soul,Pop,Oldies;English
18333;"Elle danse, Marie";"François Valéry";1983;0;0;2016-02-25;"French pop,80s";French
21279;"Mamma María";"Ricchi e Poveri";1982;1;0;2014-05-06;Pop,Duet;Spanish
30019;Things;"Bobby Darin";1962;0;0;2016-01-14;Oldies,Pop,Blues;English
43358;"Still Into You";Paramore;2013;0;0;2013-04-21;Pop,Rock;English
49339;"You'll Never Walk Alone";"Josh Groban";2015;0;0;2015-07-07;Pop,Musical;English
41393;Pulled;"The Addams Family (musical)";2010;0;0;2012-09-14;Musical;English
17090;"Day Tripper";"The Beatles";1965;0;0;2012-01-12;Rock;English
58417;"Contando Lunares";"Don Patricio";2019;1;0;2019-06-20;Rap,Latin,Duet;Spanish
20495;"Voici les clés";"Gérard Lenorman";1976;0;0;2016-06-04;"French pop";French
39808;"Summertime Sadness";"Lana Del Rey";2012;0;0;2012-06-28;Alternative,Pop;English
20524;"True Love Ways";"Buddy Holly";1960;0;0;2012-02-07;"Soft rock,Jazz";English
30611;"La nuit n'en finit plus";"Petula Clark";1970;0;0;2011-05-31;"French pop";French
20990;"La vie en rose";"Grace Jones";1977;0;0;2012-03-08;"Disco,French pop,Love";French,English
5556;"Party For Two";"Shania Twain";2004;1;0;2016-06-13;Rock,Pop,Dance,Duet;English
52399;"Don't You Worry 'bout a Thing";Sing;2016;0;0;2017-02-10;"TV & movie soundtrack,Musical,Soul,Latin,Funk";English
20578;"Stand By Me";"4 The Cause";1998;0;0;2017-10-18;R&B,Soul;English
26103;"Careless Whisper";Seether;2007;0;0;2018-01-22;Hard/Metal,Rock;English
24080;"Spanish Harlem";"Ben E. King";1961;0;0;2013-07-24;Soul,Latin;English
18225;Name;"Goo Goo Dolls";1996;0;0;2011-10-08;Pop,Rock;English
8444;"Write This Down";"George Strait";1999;0;0;2014-07-17;Country;English
55440;"You Got Lucky";"Tom Petty";1982;0;0;2018-05-30;Rock,80s;English
54194;"Young, Dumb & Broke";Khalid;2017;0;0;2017-11-07;Pop,R&B;English
60285;"If I Can Dream (live American Idol)";"Céline Dion";2007;1;0;2020-01-24;Pop,Duet;English
43181;"Holding Things Together";"Merle Haggard";1974;0;0;2013-05-24;Country;English
56894;"Dirty Dancing Medley";"Dirty Dancing";1988;0;0;2019-01-07;"TV & movie soundtrack,Pop,Rock,Love,Latin";English
35582;"I Just Had Sex";"The Lonely Island";2010;0;1;2011-05-30;Humour,Rap;English
57081;Copycat;"Billie Eilish";2017;0;0;2019-01-31;Pop,Electro;English
14481;Mickey;"Toni Basil";1981;0;0;2011-11-30;Pop,Rock;English
11302;"One Night At A Time";"George Strait";1997;0;0;2014-04-11;Country;English
45802;"L'air du vent";"We Love Disney";2013;0;0;2015-03-27;"French pop,TV & movie soundtrack";French
8718;"Mr. Cellophane";"Chicago (The Musical)";1975;0;0;2007-05-04;Musical,Jazz;English
8647;"You Sexy Thing";"Hot Chocolate";1975;0;0;2007-07-31;Disco;English
46256;"Ride On";AC/DC;1976;0;0;2016-02-19;"Blues,Soft rock,Hard/Metal";English
24162;"End Of The Line";"The Traveling Wilburys";1989;0;0;2011-05-30;Folk,Country;English
53341;"Twilight Zone";"Golden Earring";1982;0;0;2017-07-03;Rock,80s,Pop,Hard/Metal;English
19724;"So bist du";"Peter Maffay";1979;0;0;2016-06-04;"Schlager,Soft rock";German
7279;"Mon coeur, mon amour";Anaïs;2005;0;0;2013-09-09;"French pop";French
60277;"The Impossible Dream (The Quest)";"Frank Sinatra";1966;0;0;2020-01-30;Pop,Jazz;English
59516;Canter;"Gerry Cinnamon";2019;0;0;2019-11-17;Pop,Folk;English
29191;"Streets Of Bakersfield";"Dwight Yoakam";1988;1;0;2011-05-30;Country,Duet;English
38420;"Ces mots stupides";"Sacha Distel";1967;1;0;2012-02-17;"French pop,Love,Duet";French
27082;"Hold On, I'm Comin'";"Sam & Dave";1966;0;0;2012-02-07;Soul;English
43706;"Mein Herz";"Beatrice Egli";2013;0;0;2013-05-30;Schlager;German
22683;"Génération 78";Dalida;1978;0;0;2012-04-03;"Disco,French pop,Funk";French
9783;"Hold My Hand";"Hootie & the Blowfish";1992;0;0;2011-07-02;Pop;English
59719;"What You See is What You Get";"Luke Combs";2019;0;0;2019-11-30;Country;English
50169;"Die Nacht von Freitag auf Montag";"Peter Wackel";2015;0;0;2016-03-14;Schlager,Dance,Electro;German
17214;"Ride wit Me";Nelly;2001;0;0;2018-02-26;Rap;English
8161;"In The Navy";"Village People";1979;0;0;2011-05-30;Disco;English
45414;"How Long Will I Love You";"Ellie Goulding";2013;0;0;2014-01-16;Pop,Alternative;English
24263;"Hot Child In The City";"Nick Gilder";1978;0;0;2011-05-31;Rock;English
31678;Dynamite;"Taio Cruz";2010;0;0;2011-05-31;R&B,Dance,Electro;English
31356;"Il ragazzo della via Gluck";"Adriano Celentano";1966;0;0;2012-02-07;Pop,Love;Italian
54913;"Once in a Lifetime";"Talking Heads";1981;0;0;2018-02-07;Pop,Rock,80s;English
54650;Rockstar;"Post Malone";2017;0;1;2018-01-04;Rap;English
31753;"Gimme Some Lovin'";"The Blues Brothers";1980;0;0;2012-01-04;"Rock,Soul,TV & movie soundtrack";English
55575;"Freaky Friday";"Lil Dicky";2018;1;1;2018-06-18;Rap,Duet,Humour;English
35331;"Blue Moon";"Ella Fitzgerald";1973;0;0;2011-05-30;Jazz,Oldies;English
18804;"The Impossible Dream";"Man of La Mancha (musical)";1965;0;0;2014-11-27;Musical;English
56783;Nombreux;Angèle;2018;0;0;2018-12-13;"French pop";French
17194;"Santa Maria";"Roland Kaiser";1984;0;0;2014-10-04;Schlager;German
20962;"Le mendiant de l'amour";"Enrico Macias";1981;0;0;2016-02-25;"French pop";French
60050;"Save the Last Dance for Me";"The Cats";1977;0;0;2019-12-25;Pop,Rock,Love;English
13281;"La belle vie";"Sacha Distel";1963;0;0;2014-09-30;"French pop";French
13759;"When You're In Love With A Beautiful Woman";"Dr. Hook & The Medicine Show";1978;0;0;2014-02-26;Soul,Love;English
42087;"Heartaches By The Number";"Martina McBride";2005;0;0;2012-12-16;Country;English
60245;"The Taker";"Mike Denver";2019;0;0;2020-01-22;Country,Folk;English
32758;"Anyone Who Had A Heart";"Cilla Black";1964;0;0;2015-01-22;Pop,Soul;English
18230;"Breakfast In America";Supertramp;1979;0;0;2011-06-21;Pop,Rock;English
59407;"Killing Me Softly (The Singer Live)";"Jessie J";2018;0;0;2019-11-14;Love,Soul;English
18990;"Why Don't You Do Right?";"Peggy Lee";1943;0;0;2011-05-31;Jazz;English
9982;Refugee;"Tom Petty";1979;0;0;2013-04-12;Rock;English
24703;"Away In A Manger";"Christmas Carol";1885;0;0;2011-05-30;Christmas,Christian;English
13283;"La chenille";"La Bande à Basile";1977;0;0;2011-08-22;"French pop,Humour";French
39211;"Born To Die";"Lana Del Rey";2012;0;0;2012-07-15;Alternative,Pop;English
58514;"Crocodile Rock";Rocketman;2019;0;0;2019-07-03;"TV & movie soundtrack,Rock,Pop";English
21307;"Fairytale Gone Bad";"Sunrise Avenue";2006;0;0;2014-02-13;Rock,Pop;English
21934;Temperature;"Sean Paul";2006;0;0;2011-05-30;Dance,Reggae;English
6605;"Is Anybody Goin' To San Antone";"Charley Pride";1970;0;0;2014-05-20;Country;English
29419;Psychosocial;Slipknot;2008;0;0;2011-05-30;Hard/Metal,Rock;English
49337;"Crazy in Love (No Rap Version)";Beyoncé;2003;0;0;2017-04-06;R&B,Pop,Rap;English
57494;"Break Up With Your Girlfriend, I'm Bored";"Ariana Grande";2019;0;1;2019-04-11;Pop,R&B;English
58165;"Io vagabondo";Nomadi;1972;0;0;2019-05-27;"Pop,Soft rock,Rock";Italian
30444;"Not Afraid";Eminem;2010;0;1;2011-05-30;Rap;English
32403;"Teenage Dream";"Katy Perry";2009;0;0;2011-05-31;Pop,Rock;English
59301;"Good Things Fall Apart";"Jon Bellion";2019;0;0;2019-10-17;Pop;English
60029;"On oublie le reste";Jenifer;2019;1;0;2020-01-24;"Pop,French pop,Duet";French
5269;Everytime;"Britney Spears";2004;0;0;2007-05-04;"Pop,Love,Teen pop";English
